order_id,customer_id,order_date,customer_first_name,customer_last_name,city,customer_segment,sales_channel,product,quantity,unit_price,discount,shipping_fee,tax_rate,cost_per_unit,campaign,payment_method,order_status,sales_rep,total_amount,gross_amount
ORD-0001146,C11278,2024-09-15 00:00:00,Daniel,Pillay,Cape Town,Consumer,Marketplace,Laptop,2.0,7731.13,0.03,79.27,0.15,6258.02,Payday Promo,Card,Cancelled,,17327.42,15462.26
ORD-0000640,C11197,2024-02-09 00:00:00,Ryan,Mthembu,Bloemfontein,Consumer,Phone,Keyboard,5.0,439.42,0.08,120.72,0.15,355.26,None,Card,Completed,,2445.24,
ORD-0004402,C11114,2025-06-10 00:00:00,Zanele,Molefe,Durban,Consumer,Online,Monitor,1.0,6338.28,0.1,77.09,0.14,3859.62,None,Card,Completed,,6580.16,
ORD-0003645,C10392,2025-12-12 00:00:00,Siyanda,Williams,Benoni,Consumer,Online,Office Chair,1.0,7121.11,0.15,70.15,0.15,4619.61,None,EFT,Completed,,7031.03,
ORD-0005498,C11636,2024-07-20 00:00:00,Mpho,Williams,Johannesburg,Corporate,Online,Webcam,3.0,514.05,,100.42,0.14,317.63,None,Card,Pending,,1858.47,
ORD-0005688,C11265,2025-03-22 00:00:00,Ryan,Botha,Durban,Small Business,Online,Printer,6.0,3269.43,0.1,25.96,0.15,2366.17,Back to School,Card,Pending,,20329.09,
ORD-0003580,C11598,2024-11-23 00:00:00,Priya,Dlamini,Durban,Small Business,Online,Mouse,2.0,569.78,0.08,134.49,0.15,387.62,None,Card,Completed,,1340.15,
ORD-0002954,C12623,2025-12-26 00:00:00,Daniel,Nkosi,Polokwane,Consumer,Online,Router,2.0,985.97,0.0,186.19,0.15,682.0,None,Card, cancelled ,,2453.93,
ORD-0005362,C10119,2025-06-09 00:00:00,Fatima,Patel,Johannesburg,Corporate,Marketplace,Monitor,4.0,6564.23,0.15,45.51,0.0,4605.64,None,Cash,Completed,,22363.88,
ORD-0001454,C12816,2025-05-22 00:00:00,Mpho,Patel,Johannesburg,Consumer,Store,Printer,2.0,2303.53,0.0,92.28,0.15,1737.06,None,Card,Completed,Rep E,5390.4,
ORD-0005402,C10326,2024-08-17 00:00:00,Mpho,Dlamini,Johannesburg,Small Business,Marketplace,Router,2.0,"R 2,103.42",0.03,61.22,0.15,1658.12,None,Card,Cancelled,,4753.96,
ORD-0005792,C12134,2024-08-19 00:00:00,Fatima,Pillay,Gqeberha,Consumer,Phone,Keyboard,1.0,1522.43,0.0,69.73,0.15,1116.66,None,Card,Completed,,1820.52,
ORD-0004001,C12134,2024-03-17 00:00:00,Siyanda,Mthembu,Benoni,Consumer,Online,Keyboard,2.0,1747.84,0.25,160.83,0.15,1241.68,None,EFT,Completed,,3175.85,
ORD-0000890,C11784,2024-11-14 00:00:00,Ryan,Molefe,Johannesburg,Corporate,Online,Keyboard,1.0,1762.55,0.15,212.0,15%,1053.24,None,Mobile Wallet,Cancelled,,1934.9,
ORD-0004091,C10732,2025-03-12 00:00:00,Thabo,Dlamini,Benoni,Consumer,Online,SSD,3.0,2726.46,0.15,58.65,0.15,1907.95,None,EFT,Returned,,8053.99,
ORD-0002538,C11039,2024-12-22 00:00:00,Lerato,Dlamini,Pretoria,Consumer,Online,Laptop,1.0,16372.0,0.05,95.55,0.15,10417.07,None,,Completed,,17981.96,
ORD-0001481,C11208,2024-09-01 00:00:00,Zanele,Naidoo,Johannesburg,Small Business,Online,Printer,1.0,5944.31,0.05,176.43,0.15,4433.48,Back to School,EFT,Completed,,6670.6,
ORD-0003922,C10388,2024-02-03 00:00:00,Nomsa,Pillay,Johannesburg,Consumer,Marketplace,Keyboard,4.0,1850.06,0.05,36.16,0.15,1222.94,Summer Sale,EFT,Pending,,8120.91,
ORD-0001514,C11786,2025-05-29 00:00:00,Fatima,Pillay,Johannesburg,Corporate,Store,Printer,1.0,5212.75,0.15,119.66,0.0,4450.42,Black Friday,Card,Pending,Rep D,4550.5,
ORD-0000654,C11037,2024-06-08 00:00:00,Jason,Mokoena,Johannesburg,Consumer,Marketplace,Office Chair,1.0,7830.28,0.2,89.69,0.15,4563.4,Payday Promo,Card,Completed,,7293.55,
ORD-0003407,C12030,2025-04-13 00:00:00,Chloe,Khumalo,Cape Town,Consumer,Online,Router,2.0,2498.98,0.15,154.12,0.15,1855.6,None,Mobile Wallet,Completed,,5039.63,
ORD-0003373,C10318,2024-03-06 00:00:00,Kabelo,Molefe,Benoni,Consumer,Store,Mouse,1.0,977.66,0.0,135.51,0.15,599.79,None,EFT,Completed,Rep A,1259.82,
ORD-0000631,C10737,2025-05-17 00:00:00,Thabo,Nkosi,Nelspruit,Corporate,Online,Router,1.0,2925.77,0.15,67.41,0.15,2343.36,None,Card,Completed,,2927.34,
ORD-0002923,C10296,2025-07-08 00:00:00,Naledi,Dlamini,Polokwane,Consumer,Online,Tablet,6.0,3136.97,0.1,110.4,0.15,2517.18, clearance ,Mobile Wallet,Cancelled,,19591.01,
ORD-0004990,C10309,2025-10-21 00:00:00,Chloe,Williams,Cape Town,Consumer,Phone,Office Chair,3.0,7120.66,0.0,132.6,0.15,4659.15,None,Card,Completed,,24698.89,21361.98
ORD-0005205,C12070,2024-11-24 00:00:00,Zanele,Nkosi,Benoni,Corporate,Online,Laptop,2.0,12642.03,0.1,172.74,0.15,7954.42,None,Card,Pending,,26341.75,
ORD-0001804,C12029,2024-11-15 00:00:00,Megan,Mokoena,Johannesburg,Consumer, marketplace ,Mouse,2.0,1304.21,0.08,96.61,0.15,1090.07,None,EFT,Completed,,2856.31,
ORD-0004875,C11340,2024-07-09 00:00:00,Naledi,Botha,Benoni,Consumer,Online,Keyboard,2.0,1395.93,0.0,184.05,0.15,829.55,None,Cash,Completed,,3394.68,
ORD-0000786,C10169,2024-12-12 00:00:00,Lerato,Smith,Bloemfontein,Consumer,Online,Office Chair,5.0,3221.3,0.0,60.02,0.15,1983.36,Clearance,mobile wallet,Completed,,18582.5,
ORD-0004817,C11994,2025-07-14 00:00:00,Siyanda,Molefe,Nelspruit,Consumer,Online,Keyboard,6.0,1445.7,0.25,0.01,0.15,871.34,Payday Promo,Card,Completed,,7481.5,
ORD-0003061,C11433,2024-02-13 00:00:00,Aisha,Mthembu,Johannesburg,Corporate,Online,Headset,5.0,1960.0,0.0,72.25,0.15,1431.61,None,Card,Pending,,11342.26,
ORD-0003278,C10461,2025-08-25 00:00:00,Chloe,Naidoo,Pretoria,Small Business,Online,SSD,3.0,996.35,0.0,94.58,0.15,806.11,Back to School,Mobile Wallet,Completed,,3531.98,
ORD-0001104,C11540,2025-10-20 00:00:00,Naledi,Botha,Pretoria,Consumer,Online,SSD,3.0,933.27,0.15,56.51,0.15,647.37,Clearance,Card,Pending,,2793.32,
ORD-0004663,C12522,2024-10-31 00:00:00,Naledi,Pillay,Polokwane,Consumer,Online,Keyboard,1.0,1219.39,0.0,198.51,0.15,760.72,None,Card,Completed,,1600.8,
ORD-0003514,C12808,2024-08-02 00:00:00,Nomsa,Pillay,Johannesburg,Corporate,Phone,Printer,2.0,4780.28,0.15,72.94,0.15,3751.23,Payday Promo,Card,Cancelled,,9418.39,
ORD-0001165,C11114,2024-04-30 00:00:00,Kabelo,Dlamini,Gqeberha,Consumer,Online,Tablet,1.0,6758.25,0.0,187.21,0.15,5278.08,None,Card,Cancelled,,7959.2,
ORD-0001612,C11532,2024-05-06 00:00:00,Daniel,Molefe,Pretoria,Small Business,Marketplace,Headset,6.0,605.61,0.0,40.29,0.15,373.45,None,Card,Pending,,4218.97,
ORD-0005504,C10632,2024-06-05 00:00:00,Thabo,Williams,Benoni,Consumer,Phone,Webcam,1.0,1984.81,0.1,69.59,0.15,1362.1,Clearance,Cash,Completed,,2123.86,
ORD-0004665,C10595,2025-09-22 00:00:00,Priya,Mthembu,Durban, consumer ,Phone,Headset,6.0,1097.53,0.0,87.85,,671.22,None,Card,Completed,,7660.77,
ORD-0002038,C10066,2024-05-17 00:00:00,Priya,Khumalo,Durban,Corporate,Online,Mouse,2.0,R 691.68,0.03,96.43,0.0,549.24,New Customer,EFT,Completed,,813.9,
ORD-0000826,C11224,2024-06-26 00:00:00,Fatima,Naidoo,Durban,Consumer,Online,Keyboard,8.0,904.46,0.1,50.83,0.15,581.06,Payday Promo,Bank Transfer,Completed,,7539.77,
ORD-0000096,C10884,2025-05-12 00:00:00,Andile,Dlamini,Cape town,Corporate,Online,Docking Station,4.0,4756.51,0.2,68.0,0.15,3339.41,Payday Promo,Cash,Cancelled,,17571.96,
ORD-0001352,C12976,2024-10-27 00:00:00,Thabo,Nkosi,Benoni,Consumer,Marketplace,Laptop,3.0,13306.08,0.0,20.88,0.0,11069.63,None,Mobile Wallet,Completed,,39939.12,
ORD-0004319,C12606,2024-08-24 00:00:00,Aisha,Smith,Pretoria,Consumer,Online,Tablet,1.0,2926.21,0.1,132.78,0.15,1703.11,None,EFT,Returned,,3161.41,
ORD-0001143,C10897,2025-03-13 00:00:00,Andile,Patel,Durban,Corporate,Online,Mouse,1.0,1253.71,0.2,144.78,0.15,840.88,New Customer,Card,Cancelled,,1298.19,
ORD-0003245,C12827,2024-11-22 00:00:00,Daniel,Patel,Durban,Consumer,Marketplace,Monitor,2.0,8347.98,0.2,206.06,0.15,6439.71,None,Bank Transfer,Pending,,15566.34,
ORD-0002090,C11206,2024-06-14 00:00:00,Naledi,Mokoena,Pretoria,Consumer,Online,Laptop,3.0,16369.01,0.1,140.17,0.15,13526.92,None,EFT,Pending,,50965.95,
ORD-0000900,C10588,2024-02-24 00:00:00,Daniel,Mthembu,Johannesburg,Corporate,Marketplace,Laptop,4.0,10645.66,0.0,95.7,0.15,8862.31,Black Friday,Mobile Wallet,Completed,,49065.76,
ORD-0000250,C10171,2025-07-31 00:00:00,Fatima,Mokoena,Nelspruit,Small Business,Store,Printer,3.0,5297.25,0.0,68.96,0.0,3772.89,None,Card,Pending,Rep E,15960.71,
ORD-0003797,C12342,2025-04-11 00:00:00,Ryan,Smith,Durban,Small Business,Marketplace,Headset,6.0,703.8,0.15,124.33,0.15,456.83,None,Card,Returned,,4252.11,
ORD-0004558,C12830,2025-09-28 00:00:00,Priya,Molefe,Durban,Consumer,Phone,Monitor,1.0,7872.85,0.05,216.62,0.15,5485.69,Back to School,Cash,Completed,,8817.71,
ORD-0002683,C11213,2024-12-23 00:00:00,Priya,Khumalo,Polokwane,Small Business,Store,Mouse,3.0,554.99,0.1,70.91,0.15,362.83,Back to School,Bank Transfer,Completed,Rep B,1794.15,
ORD-0005383,C10808,2025-11-19 00:00:00,Mpho,Pillay,Pretoria,Consumer,Phone,Laptop,4.0,21837.2,0.08,8.18,0.15,13924.56,New Customer,Card,Pending,,92423.23,
ORD-0002232,C10277,2024-11-23 00:00:00,Andile,Pillay,Durban,Consumer,Phone,Monitor,2.0,6323.04,0.25,200.98,0.15,4369.34,New Customer,Cash,Completed,,11108.23,
ORD-0005359,C11847,2025-04-11 00:00:00,Mpho,Mokoena,Benoni,Corporate,Online,Docking Station,2.0,1573.62,0.1,211.27,0.15,1005.08,None,EFT,Completed,,3468.66,
ORD-0003957,C10860,2025-11-05 00:00:00,Thabo,Smith,Benoni,Consumer,Store,Keyboard,3.0,513.0,0.0,128.29,0.15,411.37,,Card,Completed,Rep E,1898.12,1539.0
ORD-0002342,C12403,2024-10-14 00:00:00,Chloe,,Cape Town,Consumer,Online,Keyboard,3.0,2038.85,0.15,74.84,0.15,1298.75,Clearance,Bank Transfer,Returned,,6053.76,
ORD-0000492,C10652,2025-02-06 00:00:00,Priya,Molefe,Johannesburg,Consumer, marketplace ,Tablet,1.0,9520.65,0.08,48.76,0.15,8017.69,New Customer,Card,Returned,,10121.61,
ORD-0003232,C12985,2024-03-17 00:00:00,Naledi,Molefe,Johannesburg,Consumer,Online,Headset,1.0,1813.2,0.08,37.01,0.15,1535.0,None,EFT,Completed,,1955.38,
ORD-0002776,C10366,2025-06-10 00:00:00,Mpho,Dlamini,Johannesburg,Consumer,Phone,Webcam,5.0,850.95,0.05,140.99,0.15,643.6,None,EFT,Pending,,4789.28,
ORD-0002973,C10146,2025-07-17 00:00:00,Lerato,Khumalo,Polokwane,Consumer,Online,Router,3.0,3182.52,0.15,35.92,0.15,2034.06,None,Card,Completed,,9368.66,
ORD-0004220,C10876,2025-06-04 00:00:00,Naledi,Nkosi,Durban,Consumer,Phone,Keyboard,10.0,1470.01,0.03,42.33,0.15,907.31,Back to School,Mobile Wallet,Completed,,16440.26,
ORD-0002333,C12596,2024-07-29 00:00:00,Chloe,Naidoo,Cape Town,Consumer,Store,Headset,1.0,1278.82,0.1,190.59,0.14,884.02,Payday Promo,EFT, completed ,Rep D,1502.66,
ORD-0001562,C12636,2024-11-06 00:00:00,Megan,Khumalo,Cape Town,Consumer,Online,Mouse,2.0,717.23,0.15,214.14,0.0,474.21,None,Bank Transfer,Pending,,1433.43,
ORD-0001150,C12429,2024-03-14 00:00:00,Fatima,Naidoo,Durban,Small Business,Online,Laptop,3.0,15974.32,0.05,29.52,0.0,12891.3,Black Friday,EFT,Returned,,45556.34,
ORD-0003919,C11165,2024-05-11 00:00:00,Priya,Naidoo,Johannesburg,Consumer,Store,Tablet,4.0,9291.91,0.25,78.71,0.15,6239.01,None,Card,Completed,Rep E,32135.8,
ORD-0004658,C12712,2025-04-07 00:00:00,Lerato,Dlamini,Durban,Consumer,Store,SSD,4.0,4079.11,0.03,42.94,0.15,3253.93,New Customer,Mobile Wallet,Completed,Rep C,18243.91,
ORD-0001698,C12677,2024-11-01 00:00:00,Kabelo,Khumalo,Durban,Corporate,Phone,Office Chair,4.0,8944.12,0.1,33.19,0.15,5753.73,None,EFT,Pending,,37061.85,
ORD-0002155,C10421,2024-09-15 00:00:00,Jason,Patel,Benoni,Small Business,Online,Laptop,5.0,8402.4,0.08,4.64,0.15,5819.98,None,EFT,Pending,,44453.34,
ORD-0000696,C10253,2024-12-05 00:00:00,Siyanda,Botha,Bloemfontein,Small Business,Store,,1.0,603.49,0.0,203.53,0.14,421.06,None,Card,Pending,Rep A,891.51,
ORD-0003525,C11722,2025-04-18 00:00:00,Siyanda,Smith,Johannesburg,Consumer,Online,Mouse,7.0,1174.59,0.08,18.36,0.14,874.85,None,Cash,Completed,,8641.73,
ORD-0001951,C11868,2025-08-18 00:00:00,Naledi,Patel,Pretoria,Corporate, online ,Laptop,1.0,13217.84,0.1,45.63,0.15,10252.05,Clearance,Card,Completed,,13726.08,
ORD-0004789,C10754,2024-12-12 00:00:00,Jason,Pillay,Johannesburg,Consumer,Marketplace,Laptop,4.0,8560.59,0.0,51.76,0.15,6016.92,None,Card,Completed,,39430.46,
ORD-0002109,C10209,2024-09-22 00:00:00,Naledi,Pillay,Johannesburg,Consumer,Online,SSD,1.0,2163.01,0.15,60.72,0.15,1745.62,New Customer,Bank Transfer,Completed,,2175.07,
ORD-0002299,C11662,2025-10-29 00:00:00,Naledi,Smith,Durban,Corporate,Online,Laptop,1.0,12604.1,0.05,65.23,0.15,7958.9, clearance ,Card,Completed,,13835.21,
ORD-0002203,C11746,2024-08-27 00:00:00,Megan,Williams,Gqeberha,Consumer,Marketplace,Monitor,2.0,5085.17,0.0,183.49,0.15,2994.55,None,Bank Transfer,Completed,,11879.38,
ORD-0002020,C11077,2025-12-12 00:00:00,Zanele,Patel,Cape Town,Consumer,Online,Mouse,1.0,349.89,0.1,40.84,0.14,274.17,None,Card,Cancelled,,399.82,
ORD-0004916,C11403,2025-06-02 00:00:00,Ryan,Pillay,Gqeberha,Consumer,Online,SSD,6.0,2088.18,0.15,5.9,15%,1367.17,None,EFT,Pending,,12253.07,
ORD-0005039,C10094,2024-10-02 00:00:00,Priya,Patel,Johannesburg,Small Business,Online,Monitor,2.0,2475.13,0.0,82.07,0.15,1918.09,None,Card,Completed,,5774.86,
ORD-0005408,C12631,2025-05-15 00:00:00,Chloe,Pillay,Durban,Small Business,Store,Monitor,6.0,5131.33,0.0,95.11,0.15,3009.61,New Customer,EFT,Completed,Rep C,35501.32,
ORD-0000358,C12942,2025-12-02 00:00:00,Priya,Khumalo,Pretoria,Consumer,Marketplace,Mouse,2.0,174.56,0.2,78.91,0.15,139.43,None,Card,Completed,,400.1,
ORD-0004903,C11682,2025-11-25 00:00:00,Fatima,Dlamini,Gqeberha,Corporate,Online,Monitor,1.0,4828.04,0.0,168.93,0.15,2992.28,Black Friday,Card,Completed,,5721.18,
ORD-0001559,C11549,2025-09-11 00:00:00,Aisha,Naidoo,Durban,Consumer,Marketplace,Keyboard,3.0,1798.58,0.03,36.81,0.15,1442.79,None,Card,Returned,,6055.75,
ORD-0000311,C10988,2024-02-02 00:00:00,Jason,Botha,Benoni,Corporate,Store,Tablet,2.0,10541.1,0.0,88.61,0.15,6429.12,None,EFT Transfer,Returned,Rep E,24333.14,
ORD-0001308,C11967,2024-01-27 00:00:00,Priya,Mokoena,Nelspruit,Small Business,Online,Docking Station,2.0,2694.69,0.08,50.56,0.15,1886.95,Payday Promo,Mobile Wallet,Completed,,5752.51,
ORD-0003320,C10136,2025-01-06 00:00:00,Megan,Pillay,Johannesburg,Consumer,Online,Mouse,2.0,585.72,0.0,200.37,0.15,358.48,New Customer,Card,Pending,,1547.53,
ORD-0000128,C11575,2025-02-14 00:00:00,Jason,Khumalo,Johannesburg,Corporate,Online,Mouse,1.0,1202.58,0.0,190.72,0.15,1012.91,Back to School,Mobile Wallet,Completed,,1573.69,
ORD-0005291,C11552,2025-03-20 00:00:00,Nomsa,Williams,Benoni,Consumer,Online,Mouse,1.0,1244.4,0.1,76.36,0.15,909.64,None,Bank Transfer,Pending,,1364.31,
ORD-0000104,C10377,2024-09-08 00:00:00,Kabelo,,Cape Town,Corporate,Phone,Tablet,6.0,3337.32,0.08,120.97,0.15,1952.6,Summer Sale,EFT,Pending,,28443.84,
ORD-0000660,C12675,2024-12-31 00:00:00,Thabo,Molefe,Pretoria,Consumer,Online,Headset,5.0,950.94,0.15,123.27,0.15,551.69,Payday Promo,Card,Completed,,5564.14,4754.7
ORD-0003687,C12207,2025-10-31 00:00:00,Lerato,Williams,Nelspruit,Corporate,Online,Monitor,2.0,6223.9,0.05,162.51,0.15,4455.82,None,Mobile Wallet,Completed,,13761.73,
ORD-0003566,C10287,2025-09-13 00:00:00,Siyanda,Khumalo,Cape Town,SMB,Phone,Mouse,2.0,1128.89,0.15,83.48,0.15,917.96,None,Bank Transfer, completed ,,2290.46,
ORD-0004003,C11922,2025-07-26 00:00:00,Kabelo,Smith,JHB,Consumer,Marketplace,Mouse,1.0,1341.92,0.2,53.93,0.15,970.71, new customer ,Mobile Wallet,Completed,,1288.49,
ORD-0004753,C11064,2024-06-09 00:00:00,Mpho,Khumalo,Durban,Consumer,Store,Tablet,1.0,9600.58,0.1,41.16,0.0,6645.81,Back to School,Card,Returned,Rep B,8681.69,
ORD-0001531,C11540,2024-04-28 00:00:00,Lerato,Patel,Bloemfontein,Small Business,Store,Mouse,1.0,521.0,0.2,128.96,0.15,443.43,None,EFT,Cancelled,Rep D,608.28,
ORD-0002713,C11501,2025-12-20 00:00:00,Megan,Naidoo,Benoni,Consumer,Phone,Mouse,1.0,1250.37,0.0,155.82,0.15,974.16,Black Friday,Card,Completed,,1593.74,
ORD-0004230,C12084,2025-12-13 00:00:00,Mpho,Naidoo,Durban,Corporate,Store,Headset,2.0,973.55,0.25,66.33,0.15,622.87,None,EFT,Pending,Rep D,1745.7,
ORD-0004140,C11457,2024-01-11 00:00:00,Kabelo,Nkosi,Johannesburg,Consumer,Online,Printer,1.0,3307.98,0.1,102.07,0.15,2714.23,None,Card,Completed,,3525.83,
ORD-0003980,C10630,2025-05-20 00:00:00,Sipho,Khumalo,Cape Town,Consumer,Online,Laptop,2.0,7752.92,0.2,180.43,0.0,4914.36,New Customer,Card,Pending,,12585.1,
ORD-0004010,C11301,2025-12-04 00:00:00,Ryan,Mokoena,Pretoria,Consumer,Online,SSD,4.0,3748.88,0.1,47.26,0.15,2798.22,None,Card,Returned,,15567.63,
ORD-0004317,C12482,2025-11-26 00:00:00,Mpho,Mokoena,Nelspruit,Consumer,Marketplace,Laptop,6.0,8048.07,0.0,51.45,0.15,5933.91,New Customer,Card,Completed,,55583.14,
ORD-0002262,C12417,2024-06-25 00:00:00,Naledi,Smith,Cape Town,Small Business,Phone,Docking Station,1.0,3418.86,0.1,158.19,0.15,1997.28,Summer Sale,Card,Completed,,3696.7,
ORD-0005648,C11194,2024-05-23 00:00:00,Mpho,Khumalo,Pretoria,Consumer,Phone,Docking Station,4.0,5103.46,0.05,123.48,0.15,3940.27,None,,Completed,,22425.59,
ORD-0001741,C12843,2025-05-27 00:00:00,Megan,Pillay,Durban,Consumer,Online,Keyboard,1.0,1876.42,0.08,67.24,0.15,1464.15,New Customer,Mobile Wallet,Returned,,2052.49,
ORD-0003401,C12467,2024-05-16 00:00:00,Fatima,Pillay,Nelspruit,Corporate,Marketplace,Printer,1.0,5457.95,0.05,54.68,0.15,4049.55,Summer Sale,Card,Cancelled,,6017.49,
ORD-0004029,C10610,2024-05-07 00:00:00,Jason,Naidoo,Johannesburg,Small Business,Phone,Laptop,1.0,17778.07,0.08,34.31,0.15,12469.09,New Customer,Card,Completed,,18843.5,
ORD-0003421,C12883,2025-01-25 00:00:00,Jason,Khumalo,Cape Town,Corporate,Online,Webcam,3.0,989.59,,4.21,0.15,702.14,None,Mobile Wallet,Pending,,2906.18,
ORD-0005149,C11643,2025-04-19 00:00:00,Megan,Pillay,Bloemfontein,Corporate,Online,Tablet,1.0,5047.88,,201.19,0.14,3316.06,None,Card,Completed,,5955.77,
ORD-0001004,C11794,2025-08-23 00:00:00,Kabelo,Nkosi,Durban,Consumer,Online,Printer,3.0,2295.81,0.25,14.53,0.15,1354.05,Black Friday,Card,Completed,,5954.94,
ORD-0001389,C10640,2025-01-29 00:00:00,Zanele,Williams,Johannesburg,Consumer,Online,Headset,4.0,1542.27,0.05,15.83,0.15,1084.24,,Cash,Pending,,4090.27,
ORD-0002496,C12499,2025-05-03 00:00:00,Daniel,Mokoena,Durban,SMB,Phone,Laptop,1.0,9407.13,0.1,176.42,0.15,6979.5,None,Bank Transfer,Completed,,9912.8,
ORD-0005584,C10696,2024-05-24 00:00:00,Aisha,Botha,Cape Town,Corporate,Online,Laptop,2.0,13170.15,0.0,61.53,0.15,9353.0,New Customer,Cash,Pending,,30352.86,
ORD-0005115,C12539,2025-01-15 00:00:00,Andile,Smith,Durban,Consumer,Phone,Laptop,2.0,21304.67,0.1,133.98,0.15,18253.02,None,Card,Completed,,44234.66,
ORD-0002042,C10850,2024-11-08 00:00:00,Chloe,Nkosi,Johannesburg,Corporate,Online,Laptop,2.0,17158.92,0.1,60.55,0.15,10774.99,Summer Sale,Card,Returned,,35579.52,
ORD-0001184,C10506,2025-08-15 00:00:00,Megan,Khumalo,Bloemfontein,Consumer,Marketplace, laptop ,2.0,18930.52,0.0,125.78,0.15,15540.99,Clearance,Mobile Wallet,Returned,,43665.99,
ORD-0004462,C10428,2025-05-10 00:00:00,Fatima,Molefe,Nelspruit,Consumer,Marketplace,Tablet,1.0,6281.08,0.2,64.32,0.15,4694.53,None,Card,Completed,,5842.91,
ORD-0002864,C12330,2025-07-19 00:00:00,Lerato,Dlamini,Benoni,Consumer,Online,Printer,2.0,4806.77,0.05,140.84,0.15,3789.15,New Customer,Card,Returned,,10643.63,
ORD-0005770,C10282,2024-09-19 00:00:00,Megan,Smith,Gqeberha,Consumer,Store,Tablet,4.0,7166.09,0.0,106.77,0.15,5672.9,None,EFT,Completed,Rep E,33070.78,
ORD-0001839,C12996,2024-09-28 00:00:00,Ryan,Pillay, gqeberha ,Small Business,Phone,Monitor,1.0,7954.7,0.03,52.52,0.15,6078.43,Back to School,Mobile Wallet,Cancelled,,8925.99,
ORD-0001917,C11812,2024-04-07 00:00:00,Ryan,Molefe,Cape Town,Corporate,Marketplace,Headset,7.0,1327.04,0.03,9.71,0.15,831.96,New Customer,Mobile Wallet,Pending,,10371.93,
ORD-0001495,C11904,2024-12-24 00:00:00,Aisha,Patel,Polokwane,Consumer,Store,Docking Station,1.0,4928.09,0.15,37.8,0.15,3614.99,Payday Promo,Bank Transfer,Completed,Rep B,4855.0,
ORD-0003855,C10033,2025-02-26 00:00:00,Chloe,Mthembu,Johannesburg,Small Business,Online,Laptop,1.0,15221.38,0.03,198.67,0.15,10081.36,Back to School,Card,Completed,,17178.12,
ORD-0001151,C10722,2024-01-14 00:00:00,Sipho,Patel,Pretoria,Consumer,Online, monitor ,2.0,4570.98,0.2,129.51,0.15,3072.71,Back to School,Card,Cancelled,,8540.1,
ORD-0001285,C12202,2025-09-13 00:00:00,Siyanda,Pillay,Benoni,Consumer,Phone,Keyboard,1.0,411.09,0.2,48.0,0.15,239.74,Clearance,Mobile Wallet,Pending,,426.2,
ORD-0001599,C11032,2024-09-11 00:00:00,Daniel,Williams,Nelspruit,Small Business,Online,Laptop,3.0,15483.38,0.0,26.73,0.15,9278.46,None,Mobile Wallet,Completed,,53444.39,
ORD-0005339,UNKNOWN-14,2025-08-14 00:00:00,Mpho,Pillay,Johannesburg,Small Business,Marketplace,Headset,1.0,2484.39,0.2,101.39,0.15,1846.65,None,EFT,Pending,,2387.03,
ORD-0001314,C10794,2024-09-21 00:00:00,Megan,Smith,Johannesburg,Consumer,Marketplace,Router,2.0,3358.98,0.0,82.65,0.15,2622.59,Black Friday,Card,Completed,,7808.3,
ORD-0005639,C12931,2024-01-12 00:00:00,Megan,Smith,Johannesburg,Consumer,Online,Laptop,10.0,15900.54,0.05,,0.15,12137.01,Clearance,Bank Transfer,Returned,,173719.19,
ORD-0001959,C10957,2024-12-24 00:00:00,Mpho,Mokoena,Benoni,Consumer,Store,Mouse,4.0,R 578.93,0.05,104.34,0.15,390.17,None,Card,Pending,Rep E,2634.26,
ORD-0003171,C10488,2025-01-20 00:00:00,Sipho,Molefe,Nelspruit,Consumer,Online,Laptop,3.0,21536.81,0.1,56.48,0.15,13131.26,None,EFT,Cancelled,,66928.28,
ORD-0004579,C12707,2025-06-07 00:00:00,Mpho,Nkosi,Johannesburg,Small Business,Online,Monitor,1.0,3551.11,0.08,114.0,0.15,2683.13,None,EFT,Completed,,3871.07,
ORD-0002595,C11206,2025-12-12 00:00:00,Lerato,Khumalo,Durban,Consumer,Online,Keyboard,5.0,1283.54,0.03,52.43,0.15,819.57,None,Card,Completed,,7211.35,
ORD-0002128,C10025,2024-08-26 00:00:00,Daniel,Mokoena,Bloemfontein,Consumer,Online,Monitor,7.0,8103.25,0.0,31.63,0.15,6805.33,New Customer,Cash,Completed,,65262.82,
ORD-0005820,C12737,2024-02-23 00:00:00,Naledi,Pillay,Pretoria,Corporate,Online,Keyboard,2.0,355.98,0.0,54.97,0.15,238.55,Back to School,Card, pending ,,873.73,
ORD-0005298,C11117,2025-12-30 00:00:00,Ryan,Patel,Cape Town,Consumer,Online,Laptop,2.0,13543.47,0.05,50.76,0.15,11595.8,None,Card,Completed,,29643.24,
ORD-0000903,C10594,2025-09-01 00:00:00,Priya,Mokoena,Cape Town,Consumer,Online,Keyboard,3.0,2190.33,0.0,20.7,0.15,1327.46,None,Card,Completed,,7577.32,
ORD-0004819,C10841,2025-11-17 00:00:00,Megan,Botha,Gqeberha,Small Business,Online,Webcam,1.0,1152.4,0.0,180.67,0.14,854.12,Black Friday, card ,Completed,,1494.4,
ORD-0001779,C12796,2025-02-24 00:00:00,Andile,Mthembu,Pretoria,Small Business,Store,Tablet,2.0,5408.21,0.08,32.03,0.15,4109.61,None,,Pending,Rep E,11475.8,
